tempo,temp,pressao,altitude,luz,gas1,gas2,gas3,Air,humidade,temp,poeira
Segunda-27/9/2020  12:07:31,35.70,93192.96,700,18,18,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:07:33,35.72,93198.13,700,18,19,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:07:34,35.72,93199.00,700,18,18,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:07:36,35.69,93191.65,700,18,19,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:07:38,35.68,93190.75,700,18,17,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:07:39,35.68,93194.54,700,18,18,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:07:41,35.67,93198.13,700,18,17,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:07:43,35.64,93196.21,700,18,18,0,0,58,32.00,Temp: ,0.62
Segunda-27/9/2020  12:07:45,35.63,93196.49,700,18,17,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:07:46,35.61,93202.09,699,18,17,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:07:48,35.59,93198.69,700,18,18,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:07:50,35.55,93195.83,700,18,18,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:07:51,35.58,93201.27,700,18,17,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:07:53,35.55,93197.05,700,18,19,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:07:55,35.54,93194.90,700,18,17,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:07:57,35.59,93203.38,699,18,19,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:07:58,35.60,93205.50,699,18,19,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:08:00,35.59,93195.22,700,18,18,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:08:02,35.59,93194.70,700,18,19,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:08:03,35.60,93194.56,700,18,17,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:08:05,35.63,93199.61,700,18,17,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:08:07,35.62,93192.11,700,18,17,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:08:09,35.66,93194.42,700,18,19,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:08:10,35.67,93194.34,700,18,18,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:08:12,35.68,93196.49,700,18,19,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:08:14,35.72,93200.39,700,18,18,0,0,58,32.00,Temp: ,0.62
Segunda-27/9/2020  12:08:15,35.74,93198.25,700,18,19,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:08:17,35.74,93199.67,700,18,18,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:08:19,35.75,93194.00,700,19,18,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:08:21,35.77,93193.41,700,18,19,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:08:22,35.78,93192.46,700,18,16,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:08:24,35.75,93191.75,700,18,17,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:08:26,35.75,93193.46,700,18,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:08:27,35.72,93192.05,700,18,18,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:08:29,35.72,93189.96,700,18,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:08:31,35.75,93196.44,700,18,17,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:08:33,35.77,93192.22,700,18,18,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:08:34,35.77,93192.39,700,18,17,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:08:36,35.81,93193.69,700,18,18,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:08:38,35.83,93190.83,700,18,18,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:08:39,35.82,93186.60,701,18,18,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:08:41,35.84,93187.59,701,18,17,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:08:43,35.86,93192.75,700,18,17,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:08:45,35.85,93189.21,701,18,17,0,0,58,32.00,Temp: ,0.62
Segunda-27/9/2020  12:08:46,35.86,93190.50,700,18,17,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:08:48,35.83,93184.78,701,18,17,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:08:50,35.82,93186.63,701,18,18,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:08:51,35.85,93194.25,700,18,19,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:08:53,35.83,93190.34,700,18,17,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:08:55,35.83,93191.38,700,18,18,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:08:57,35.82,93187.64,701,18,18,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:08:58,35.83,93188.25,701,18,17,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:09:00,35.84,93187.59,701,18,17,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:09:02,35.84,93188.49,701,18,18,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:09:03,35.88,93189.21,701,18,17,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:09:05,35.88,93189.58,700,18,19,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:09:07,35.89,93188.08,701,18,17,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:09:09,35.94,93193.95,700,18,19,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:09:10,35.93,93187.63,701,18,17,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:09:12,35.95,93185.67,701,18,17,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:09:14,35.94,93187.17,701,18,18,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:09:15,35.92,93186.03,701,18,19,0,0,58,32.00,Temp: ,0.62
Segunda-27/9/2020  12:09:17,35.94,93186.13,701,18,19,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:09:19,35.93,93185.03,701,18,18,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:09:21,35.94,93191.39,700,18,19,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:09:22,35.97,93187.21,701,18,17,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:09:24,35.98,93190.72,700,18,18,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:09:26,35.95,93187.58,701,18,19,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:09:27,35.95,93185.15,701,18,17,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:09:29,35.98,93187.42,701,18,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:09:31,35.98,93184.82,701,18,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:09:33,35.96,93187.99,701,18,17,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:09:34,35.92,93183.08,701,18,19,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:09:36,35.93,93184.53,701,18,18,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:09:38,35.92,93185.66,701,18,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:09:39,35.91,93184.35,701,18,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:09:41,35.88,93185.41,701,18,19,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:09:43,35.91,93183.83,701,18,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:09:45,35.94,93179.00,701,18,19,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:09:46,35.96,93182.60,701,18,18,0,0,57,32.00,Temp: ,0.62
Segunda-27/9/2020  12:09:48,35.97,93183.19,701,18,19,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:09:50,35.98,93185.44,701,18,18,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:09:51,35.94,93184.39,701,18,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:09:53,35.95,93187.27,701,18,19,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:09:55,35.91,93181.11,701,18,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:09:57,35.92,93188.44,701,18,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:09:58,35.92,93186.88,701,18,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:10:00,35.90,93186.37,701,18,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:10:02,35.90,93184.98,701,18,17,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:10:03,35.90,93187.61,701,18,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:10:05,35.91,93179.34,701,18,16,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:10:07,35.92,93181.00,701,18,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:10:09,35.96,93181.91,701,18,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:10:10,35.96,93184.20,701,18,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:10:12,35.96,93182.25,701,18,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:10:14,35.95,93182.57,701,18,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:10:15,35.94,93188.86,701,18,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:10:17,35.95,93188.27,701,18,17,0,0,57,32.00,Temp: ,0.62
Segunda-27/9/2020  12:10:19,35.98,93186.89,701,18,18,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:10:21,35.98,93179.42,701,18,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:10:22,36.02,93186.46,701,18,18,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:10:24,36.03,93181.47,701,18,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:10:26,36.06,93184.24,701,18,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:10:27,36.06,93183.39,701,18,17,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:10:29,36.02,93183.64,701,18,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:10:31,36.03,93186.66,701,18,19,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:10:33,36.02,93186.10,701,18,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:10:34,35.98,93182.38,701,18,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:10:36,35.98,93188.99,701,18,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:10:38,35.98,93186.21,701,18,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:10:39,35.93,93179.50,701,18,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:10:41,36.01,93184.30,701,19,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:10:43,36.04,93185.33,701,19,19,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:10:45,36.05,93183.66,701,19,19,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:10:46,36.07,93186.03,701,19,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:10:48,35.98,93184.11,701,19,19,0,0,57,32.00,Temp: ,0.62
Segunda-27/9/2020  12:10:50,36.01,93188.27,701,19,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:10:51,35.94,93179.88,701,19,16,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:10:53,35.95,93186.19,701,19,16,0,0,58,32.00,Temp: ,-1
Segunda-27/9/2020  12:10:55,35.95,93185.17,701,19,16,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:10:57,35.93,93180.33,701,19,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:10:58,35.95,93178.55,701,19,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:11:00,36.01,93187.40,701,19,19,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:11:02,36.00,93181.60,701,19,19,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:11:03,36.05,93184.69,701,19,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:11:05,36.04,93182.55,701,19,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:11:07,36.05,93184.21,701,19,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:11:09,36.04,93182.72,701,19,16,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:11:10,36.07,93184.85,701,19,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:11:12,36.09,93178.03,702,19,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:11:14,36.07,93178.77,701,19,16,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:11:16,36.11,93183.53,701,19,19,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:11:17,36.11,93181.58,701,19,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:11:19,36.11,93182.49,701,19,18,0,0,57,32.00,Temp: ,0.62
Segunda-27/9/2020  12:11:21,36.12,93184.46,701,19,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:11:22,36.12,93184.28,701,19,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:11:24,36.12,93181.51,701,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:11:26,36.14,93178.64,701,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:11:27,36.17,93183.21,701,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:11:29,36.17,93179.55,701,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:11:31,36.19,93185.27,701,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:11:33,36.17,93184.60,701,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:11:34,36.16,93180.02,701,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:11:36,36.17,93177.12,702,20,19,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:11:38,36.19,93180.72,701,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:11:40,36.20,93179.07,701,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:11:41,36.22,93179.71,701,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:11:43,36.24,93185.37,701,20,19,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:11:45,36.24,93185.89,701,20,19,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:11:46,36.21,93181.22,701,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:11:48,36.19,93175.71,702,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:11:50,36.17,93177.29,702,20,16,0,0,57,32.00,Temp: ,0.62
Segunda-27/9/2020  12:11:52,36.17,93179.72,701,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:11:53,36.19,93177.41,702,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:11:55,36.17,93173.13,702,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:11:57,36.20,93180.11,701,20,19,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:11:58,36.21,93179.83,701,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:12:00,36.23,93180.13,701,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:12:02,36.24,93175.78,702,20,16,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:12:04,36.24,93173.86,702,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:12:05,36.25,93173.26,702,20,16,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:12:07,36.25,93176.21,702,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:12:09,36.26,93173.85,702,20,16,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:12:10,36.26,93173.67,702,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:12:12,36.26,93176.07,702,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:12:14,36.25,93173.58,702,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:12:16,36.24,93177.89,702,20,19,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:12:17,36.22,93179.71,701,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:12:19,36.20,93177.67,702,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:12:21,36.20,93175.21,702,20,17,0,0,57,32.00,Temp: ,0.62
Segunda-27/9/2020  12:12:22,36.21,93175.28,702,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:12:24,36.25,93175.66,702,20,19,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:12:26,36.24,93174.25,702,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:12:28,36.26,93171.92,702,20,19,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:12:29,36.28,93176.89,702,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:12:31,36.29,93180.28,702,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:12:33,36.27,93169.91,702,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:12:34,36.27,93173.03,702,20,16,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:12:36,36.27,93172.69,702,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:12:38,36.27,93175.50,702,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:12:40,36.26,93175.21,702,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:12:41,36.27,93173.03,702,20,16,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:12:43,36.26,93169.14,702,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:12:45,36.25,93165.09,703,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:12:46,36.30,93170.92,702,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:12:48,36.30,93168.70,702,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:12:50,36.32,93174.93,702,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:12:52,36.34,93175.92,702,20,17,0,0,57,32.00,Temp: ,0.62
Segunda-27/9/2020  12:12:53,36.31,93169.66,702,20,19,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:12:55,36.30,93165.04,703,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:12:57,36.31,93171.67,702,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:12:58,36.29,93171.74,702,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:13:00,36.25,93165.61,703,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:13:02,36.27,93168.35,702,20,20,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:13:04,36.26,93167.92,702,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:13:05,36.27,93173.55,702,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:13:07,36.28,93170.66,702,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:13:09,36.31,93170.85,702,20,16,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:13:10,36.31,93170.50,702,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:13:12,36.32,93170.03,702,20,16,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:13:14,36.32,93170.55,702,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:13:16,36.34,93170.36,702,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:13:17,36.34,93169.99,702,20,16,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:13:19,36.33,93172.71,702,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:13:21,36.31,93173.07,702,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:13:22,36.27,93174.42,702,20,18,0,0,57,32.00,Temp: ,0.62
Segunda-27/9/2020  12:13:24,36.24,93171.61,702,20,19,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:13:26,36.22,93173.80,702,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:13:28,36.17,93168.96,702,20,19,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:13:29,36.16,93171.50,702,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:13:31,36.17,93172.08,702,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:13:33,36.20,93171.57,702,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:13:34,36.21,93170.61,702,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:13:36,36.22,93171.89,702,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:13:38,36.24,93169.69,702,20,16,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:13:40,36.26,93174.71,702,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:13:41,36.25,93172.91,702,20,19,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:13:43,36.24,93174.39,702,20,16,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:13:45,36.20,93172.09,702,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:13:46,36.17,93166.35,703,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:13:48,36.17,93169.44,702,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:13:50,36.17,93168.92,702,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:13:52,36.19,93173.94,702,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:13:53,36.17,93167.21,702,20,17,0,0,57,32.00,Temp: ,0.62
Segunda-27/9/2020  12:13:55,36.19,93167.33,702,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:13:57,36.22,93170.15,702,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:13:58,36.21,93167.83,702,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:14:00,36.22,93167.89,702,20,19,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:14:02,36.25,93173.41,702,20,16,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:14:04,36.22,93172.76,702,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:14:05,36.20,93168.47,702,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:14:07,36.19,93169.80,702,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:14:09,36.19,93169.25,702,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:14:10,36.20,93171.60,702,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:14:12,36.19,93172.23,702,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:14:14,36.23,93175.25,702,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:14:16,36.24,93173.72,702,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:14:17,36.26,93170.71,702,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:14:19,36.30,93172.69,702,20,16,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:14:21,36.30,93172.84,702,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:14:22,36.31,93174.00,702,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:14:24,36.32,93172.85,702,20,16,0,0,57,32.00,Temp: ,0.62
Segunda-27/9/2020  12:14:26,36.34,93174.50,702,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:14:28,36.32,93170.76,702,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:14:29,36.34,93170.36,702,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:14:31,36.36,93170.80,702,20,19,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:14:33,36.38,93173.53,702,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:14:34,36.37,93171.52,702,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:14:36,36.38,93172.63,702,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:14:38,36.38,93170.72,702,20,18,0,0,56,32.00,Temp: ,-1
Segunda-27/9/2020  12:14:40,36.40,93172.42,702,20,16,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:14:41,36.40,93166.17,703,20,18,0,0,56,32.00,Temp: ,-1
Segunda-27/9/2020  12:14:43,36.43,93166.87,703,20,18,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:14:45,36.43,93170.50,702,20,16,0,0,56,32.00,Temp: ,-1
Segunda-27/9/2020  12:14:46,36.44,93168.99,702,20,17,0,0,56,32.00,Temp: ,-1
Segunda-27/9/2020  12:14:48,36.42,93166.96,702,20,16,0,0,56,32.00,Temp: ,-1
Segunda-27/9/2020  12:14:50,36.44,93168.82,702,20,16,0,0,56,32.00,Temp: ,-1
Segunda-27/9/2020  12:14:52,36.42,93162.44,703,20,18,0,0,56,32.00,Temp: ,-1
Segunda-27/9/2020  12:14:53,36.42,93164.87,703,20,17,0,0,56,32.00,Temp: ,-1
Segunda-27/9/2020  12:14:55,36.44,93170.38,702,20,18,0,0,57,32.00,Temp: ,0.62
Segunda-27/9/2020  12:14:57,36.44,93168.29,702,20,16,0,0,56,32.00,Temp: ,-1
Segunda-27/9/2020  12:14:59,36.44,93165.19,703,20,18,0,0,56,32.00,Temp: ,-1
Segunda-27/9/2020  12:15:00,36.45,93165.39,703,20,18,0,0,56,32.00,Temp: ,-1
Segunda-27/9/2020  12:15:02,36.42,93162.26,703,20,18,0,0,56,32.00,Temp: ,-1
Segunda-27/9/2020  12:15:04,36.41,93161.01,703,20,18,0,0,56,32.00,Temp: ,-1
Segunda-27/9/2020  12:15:05,36.39,93160.20,703,20,17,0,0,56,32.00,Temp: ,-1
Segunda-27/9/2020  12:15:07,36.37,93160.08,703,20,17,0,0,57,32.00,Temp: ,-1
Segunda-27/9/2020  12:15:09,36.36,93163.14,703,20,18,0,0,56,32.00,Temp: ,-1
